0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure, rbfp, reset
PHASE 2, 217188299.00,-0.9375,0.0625,-0.1000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5432,0.0000,0.0000,4.2577,-4.5302,90.6754,68.9311,-0.9375,0.0625,206.1803,0.0243,0.0000,-1.0000,99329.8526,0,0
PHASE 2, 217233027.00,-0.9375,0.0625,-0.1300,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5426,0.0000,0.0000,4.2577,-4.5296,90.6754,68.9331,-0.9375,0.0625,206.2250,0.0303,0.0000,-1.0000,99330.4765,0,0
PHASE 2, 217273690.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5420,0.0000,0.0000,4.2577,-4.5290,90.6754,68.9348,-0.9375,0.0625,206.2657,0.0270,0.0000,-1.0000,99329.3488,0,0
PHASE 2, 217316991.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5414,0.0000,0.0000,4.2577,-4.5284,90.6754,68.9367,-0.9375,0.0625,206.3090,0.0299,0.0000,-1.0000,99330.0657,0,0
PHASE 2, 217358068.00,-0.9375,0.0625,-0.1900,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5409,0.0000,0.0000,4.2577,-4.5278,90.6754,68.9386,-0.9375,0.0625,206.3501,0.0285,0.0000,-1.0000,99329.5841,0,0
PHASE 2, 217401469.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5403,0.0000,0.0000,4.2577,-4.5273,90.6754,68.9405,-0.9375,0.0625,206.3935,0.0293,0.0000,-1.0000,99329.2960,0,0
PHASE 2, 217440596.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5398,0.0000,0.0000,4.2577,-4.5268,90.6754,68.9420,-0.9375,0.0625,206.4326,0.0247,0.0000,-1.0000,99330.6794,0,0
PHASE 2, 217481010.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5393,0.0000,0.0000,4.2577,-4.5263,90.6754,68.9437,-0.9375,0.0625,206.4730,0.0255,0.0000,-1.0000,99331.3996,0,0
PHASE 2, 217524985.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5386,0.0000,0.0000,4.2577,-4.5256,90.6754,68.9457,-0.9375,0.0625,206.5170,0.0313,0.0000,-1.0000,99329.5593,0,0
PHASE 2, 217567254.00,-0.9375,0.0625,-0.2500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5381,0.0000,0.0000,4.2577,-4.5250,90.6754,68.9476,-0.9375,0.0625,206.5593,0.0296,0.0000,-1.0000,99330.6356,0,0
PHASE 2, 217608525.00,-0.9375,0.0625,-0.2000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5375,0.0000,0.0000,4.2577,-4.5245,90.6754,68.9494,-0.9375,0.0625,206.6005,0.0283,0.0000,-1.0000,99330.5199,0,0
PHASE 2, 217653734.00,-0.9375,0.0625,-0.1900,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5369,0.0000,0.0000,4.2577,-4.5239,90.6754,68.9514,-0.9375,0.0625,206.6457,0.0304,0.0000,-1.0000,99330.3475,0,0
PHASE 2, 217691389.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5364,0.0000,0.0000,4.2577,-4.5234,90.6754,68.9530,-0.9375,0.0625,206.6834,0.0244,0.0000,-1.0000,99330.8035,0,0
PHASE 2, 217731143.00,-0.9375,0.0625,-0.1300,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5359,0.0000,0.0000,4.2577,-4.5229,90.6754,68.9546,-0.9375,0.0625,206.7232,0.0253,0.0000,-1.0000,99330.8673,0,0
PHASE 2, 217770216.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5354,0.0000,0.0000,4.2577,-4.5224,90.6754,68.9562,-0.9375,0.0625,206.7622,0.0254,0.0000,-1.0000,99330.3373,0,0
PHASE 2, 217810904.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5349,0.0000,0.0000,4.2577,-4.5219,90.6754,68.9579,-0.9375,0.0625,206.8029,0.0253,0.0000,-1.0000,99330.2758,0,0
PHASE 2, 217855244.00,-0.9375,0.0625,-0.2100,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5343,0.0000,0.0000,4.2577,-4.5213,90.6754,68.9598,-0.9375,0.0625,206.8473,0.0297,0.0000,-1.0000,99330.4616,0,0
PHASE 2, 217897443.00,-0.9375,0.0625,-0.2200,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5337,0.0000,0.0000,4.2577,-4.5207,90.6754,68.9617,-0.9375,0.0625,206.8895,0.0297,0.0000,-1.0000,99330.6139,0,0
PHASE 2, 217938638.00,-0.9375,0.0625,-0.2000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5331,0.0000,0.0000,4.2577,-4.5201,90.6754,68.9635,-0.9375,0.0625,206.9306,0.0278,0.0000,-1.0000,99330.2409,0,0
PHASE 2, 217976050.00,-0.9375,0.0625,-0.1200,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5327,0.0000,0.0000,4.2577,-4.5197,90.6754,68.9649,-0.9375,0.0625,206.9681,0.0223,0.0000,-1.0000,99329.3558,0,0
PHASE 2, 218012623.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5321,0.0000,0.0000,4.2577,-4.5191,90.6754,68.9668,-0.9375,0.0625,207.0046,0.0299,0.0000,-1.0000,99329.1967,0,0
PHASE 2, 218055493.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5315,0.0000,0.0000,4.2577,-4.5185,90.6754,68.9687,-0.9375,0.0625,207.0475,0.0292,0.0000,-1.0000,99328.6782,0,0
PHASE 2, 218097575.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5309,0.0000,0.0000,4.2577,-4.5179,90.6754,68.9706,-0.9375,0.0625,207.0896,0.0296,0.0000,-1.0000,99329.4326,0,0
PHASE 2, 218138991.00,-0.9375,0.0625,-0.2200,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5304,0.0000,0.0000,4.2577,-4.5173,90.6754,68.9724,-0.9375,0.0625,207.1310,0.0276,0.0000,-1.0000,99329.5985,0,0
PHASE 2, 218179862.00,-0.9375,0.0625,-0.2300,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5298,0.0000,0.0000,4.2577,-4.5168,90.6754,68.9741,-0.9375,0.0625,207.1719,0.0258,0.0000,-1.0000,99330.1576,0,0
PHASE 2, 218221996.00,-0.9375,0.0625,-0.1000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5292,0.0000,0.0000,4.2577,-4.5162,90.6754,68.9760,-0.9375,0.0625,207.2140,0.0297,0.0000,-1.0000,99329.6282,0,0
PHASE 2, 218266664.00,-0.9375,0.0625,-0.1100,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5286,0.0000,0.0000,4.2577,-4.5156,90.6754,68.9779,-0.9375,0.0625,207.2587,0.0304,0.0000,-1.0000,99329.3360,0,0
PHASE 2, 218307947.00,-0.9375,0.0625,-0.1200,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5281,0.0000,0.0000,4.2577,-4.5150,90.6754,68.9798,-0.9375,0.0625,207.3000,0.0288,0.0000,-1.0000,99329.9562,0,0
PHASE 2, 218351951.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5275,0.0000,0.0000,4.2577,-4.5145,90.6754,68.9817,-0.9375,0.0625,207.3440,0.0298,0.0000,-1.0000,99329.6345,0,0
PHASE 2, 218391036.00,-0.9375,0.0625,-0.1100,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5270,0.0000,0.0000,4.2577,-4.5140,90.6754,68.9833,-0.9375,0.0625,207.3830,0.0250,0.0000,-1.0000,99330.2877,0,0
PHASE 2, 218430972.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5265,0.0000,0.0000,4.2577,-4.5134,90.6754,68.9850,-0.9375,0.0625,207.4230,0.0253,0.0000,-1.0000,99330.9869,0,0
PHASE 2, 218468599.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5260,0.0000,0.0000,4.2577,-4.5130,90.6754,68.9865,-0.9375,0.0625,207.4606,0.0243,0.0000,-1.0000,99330.1682,0,0
PHASE 2, 218509326.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5255,0.0000,0.0000,4.2577,-4.5124,90.6754,68.9882,-0.9375,0.0625,207.5013,0.0257,0.0000,-1.0000,99329.9957,0,0
PHASE 2, 218554753.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5249,0.0000,0.0000,4.2577,-4.5118,90.6754,68.9901,-0.9375,0.0625,207.5468,0.0303,0.0000,-1.0000,99331.1481,0,0
PHASE 2, 218597229.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5243,0.0000,0.0000,4.2577,-4.5112,90.6754,68.9921,-0.9375,0.0625,207.5892,0.0299,0.0000,-1.0000,99331.7978,0,0
PHASE 2, 218638510.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5237,0.0000,0.0000,4.2577,-4.5107,90.6754,68.9939,-0.9375,0.0625,207.6305,0.0280,0.0000,-1.0000,99331.9336,0,0
PHASE 2, 218679389.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5232,0.0000,0.0000,4.2577,-4.5102,90.6754,68.9955,-0.9375,0.0625,207.6714,0.0259,0.0000,-1.0000,99332.1009,0,0
PHASE 2, 218721158.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5226,0.0000,0.0000,4.2577,-4.5096,90.6754,68.9974,-0.9375,0.0625,207.7132,0.0293,0.0000,-1.0000,99331.6351,0,0
PHASE 2, 218761028.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5221,0.0000,0.0000,4.2577,-4.5091,90.6754,68.9990,-0.9375,0.0625,207.7530,0.0250,0.0000,-1.0000,99331.0066,0,0
PHASE 2, 218805363.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5215,0.0000,0.0000,4.2577,-4.5085,90.6754,69.0009,-0.9375,0.0625,207.7974,0.0296,0.0000,-1.0000,99332.1306,0,0
PHASE 2, 218847466.00,-0.9375,0.0625,-0.1900,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5209,0.0000,0.0000,4.2577,-4.5079,90.6754,69.0028,-0.9375,0.0625,207.8395,0.0296,0.0000,-1.0000,99332.1081,0,0
PHASE 2, 218888689.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5204,0.0000,0.0000,4.2577,-4.5073,90.6754,69.0046,-0.9375,0.0625,207.8807,0.0277,0.0000,-1.0000,99329.6522,0,0
PHASE 2, 218929697.00,-0.9375,0.0625,-0.2000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5198,0.0000,0.0000,4.2577,-4.5068,90.6754,69.0063,-0.9375,0.0625,207.9217,0.0258,0.0000,-1.0000,99329.4364,0,0
PHASE 2, 218972468.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5192,0.0000,0.0000,4.2577,-4.5062,90.6754,69.0082,-0.9375,0.0625,207.9645,0.0302,0.0000,-1.0000,99329.1174,0,0
PHASE 2, 219016719.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5186,0.0000,0.0000,4.2577,-4.5056,90.6754,69.0102,-0.9375,0.0625,208.0087,0.0302,0.0000,-1.0000,99329.8760,0,0
PHASE 2, 219057878.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5181,0.0000,0.0000,4.2577,-4.5050,90.6754,69.0120,-0.9375,0.0625,208.0499,0.0287,0.0000,-1.0000,99330.3918,0,0
PHASE 2, 219101809.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5175,0.0000,0.0000,4.2577,-4.5044,90.6754,69.0140,-0.9375,0.0625,208.0938,0.0298,0.0000,-1.0000,99330.4778,0,0
PHASE 2, 219146731.00,-0.9375,0.0625,-0.2000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5168,0.0000,0.0000,4.2577,-4.5038,90.6754,69.0159,-0.9375,0.0625,208.1387,0.0307,0.0000,-1.0000,99330.7821,0,0
PHASE 2, 219179536.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5163,0.0000,0.0000,4.2577,-4.5033,90.6754,69.0176,-0.9375,0.0625,208.1715,0.0260,0.0000,-1.0000,99331.0919,0,0
PHASE 2, 219221866.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5157,0.0000,0.0000,4.2577,-4.5027,90.6754,69.0195,-0.9375,0.0625,208.2139,0.0299,0.0000,-1.0000,99332.1230,0,0
PHASE 2, 219266739.00,-0.9375,0.0625,-0.1200,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5151,0.0000,0.0000,4.2577,-4.5021,90.6754,69.0215,-0.9375,0.0625,208.2587,0.0305,0.0000,-1.0000,99331.6568,0,0
PHASE 2, 219307992.00,-0.9375,0.0625,-0.0900,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5145,0.0000,0.0000,4.2577,-4.5015,90.6754,69.0233,-0.9375,0.0625,208.3000,0.0288,0.0000,-1.0000,99331.9636,0,0
PHASE 2, 219352717.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5139,0.0000,0.0000,4.2577,-4.5009,90.6754,69.0253,-0.9375,0.0625,208.3447,0.0304,0.0000,-1.0000,99331.7604,0,0
PHASE 2, 219391319.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5134,0.0000,0.0000,4.2577,-4.5004,90.6754,69.0269,-0.9375,0.0625,208.3833,0.0249,0.0000,-1.0000,99330.5090,0,0
PHASE 2, 219431250.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5129,0.0000,0.0000,4.2577,-4.4999,90.6754,69.0285,-0.9375,0.0625,208.4233,0.0254,0.0000,-1.0000,99331.0413,0,0
PHASE 2, 219471258.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5124,0.0000,0.0000,4.2577,-4.4994,90.6754,69.0302,-0.9375,0.0625,208.4633,0.0264,0.0000,-1.0000,99331.1415,0,0
PHASE 2, 219511078.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5119,0.0000,0.0000,4.2577,-4.4989,90.6754,69.0319,-0.9375,0.0625,208.5031,0.0249,0.0000,-1.0000,99331.1497,0,0
PHASE 2, 219555469.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5113,0.0000,0.0000,4.2577,-4.4983,90.6754,69.0338,-0.9375,0.0625,208.5475,0.0297,0.0000,-1.0000,99331.5370,0,0
PHASE 2, 219597673.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5107,0.0000,0.0000,4.2577,-4.4977,90.6754,69.0357,-0.9375,0.0625,208.5897,0.0297,0.0000,-1.0000,99331.2976,0,0
PHASE 2, 219639647.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5102,0.0000,0.0000,4.2577,-4.4971,90.6754,69.0375,-0.9375,0.0625,208.6317,0.0279,0.0000,-1.0000,99331.4184,0,0
PHASE 2, 219680648.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5096,0.0000,0.0000,4.2577,-4.4966,90.6754,69.0391,-0.9375,0.0625,208.6727,0.0258,0.0000,-1.0000,99331.3462,0,0
PHASE 2, 219724099.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5090,0.0000,0.0000,4.2577,-4.4960,90.6754,69.0411,-0.9375,0.0625,208.7161,0.0310,0.0000,-1.0000,99333.7197,0,0
PHASE 2, 219767220.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5084,0.0000,0.0000,4.2577,-4.4954,90.6754,69.0431,-0.9375,0.0625,208.7592,0.0299,0.0000,-1.0000,99333.6721,0,0
PHASE 2, 219808568.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5079,0.0000,0.0000,4.2577,-4.4948,90.6754,69.0449,-0.9375,0.0625,208.8006,0.0284,0.0000,-1.0000,99333.3992,0,0
PHASE 2, 219853940.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5072,0.0000,0.0000,4.2577,-4.4942,90.6754,69.0469,-0.9375,0.0625,208.8459,0.0306,0.0000,-1.0000,99333.7865,0,0
PHASE 2, 219891646.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5068,0.0000,0.0000,4.2577,-4.4937,90.6754,69.0484,-0.9375,0.0625,208.8837,0.0246,0.0000,-1.0000,99332.0520,0,0
PHASE 2, 219931296.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5062,0.0000,0.0000,4.2577,-4.4932,90.6754,69.0501,-0.9375,0.0625,208.9233,0.0253,0.0000,-1.0000,99332.2690,0,0
PHASE 2, 219971946.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5057,0.0000,0.0000,4.2577,-4.4927,90.6754,69.0518,-0.9375,0.0625,208.9640,0.0269,0.0000,-1.0000,99331.8761,0,0
PHASE 2, 220016814.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5051,0.0000,0.0000,4.2577,-4.4921,90.6754,69.0538,-0.9375,0.0625,209.0088,0.0305,0.0000,-1.0000,99332.3677,0,0
PHASE 2, 220058140.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5045,0.0000,0.0000,4.2577,-4.4915,90.6754,69.0556,-0.9375,0.0625,209.0501,0.0288,0.0000,-1.0000,99332.3812,0,0
PHASE 2, 220102947.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5039,0.0000,0.0000,4.2577,-4.4909,90.6754,69.0576,-0.9375,0.0625,209.0950,0.0304,0.0000,-1.0000,99332.3259,0,0
PHASE 2, 220141359.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5034,0.0000,0.0000,4.2577,-4.4904,90.6754,69.0592,-0.9375,0.0625,209.1334,0.0248,0.0000,-1.0000,99333.1103,0,0
PHASE 2, 220181351.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5029,0.0000,0.0000,4.2577,-4.4899,90.6754,69.0608,-0.9375,0.0625,209.1734,0.0253,0.0000,-1.0000,99332.3236,0,0
PHASE 2, 220219399.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5024,0.0000,0.0000,4.2577,-4.4894,90.6754,69.0624,-0.9375,0.0625,209.2114,0.0250,0.0000,-1.0000,99331.0836,0,0
PHASE 2, 220260515.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5019,0.0000,0.0000,4.2577,-4.4889,90.6754,69.0641,-0.9375,0.0625,209.2525,0.0259,0.0000,-1.0000,99330.5210,0,0
PHASE 2, 220305410.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5013,0.0000,0.0000,4.2577,-4.4883,90.6754,69.0660,-0.9375,0.0625,209.2974,0.0298,0.0000,-1.0000,99332.2461,0,0
PHASE 2, 220347639.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5007,0.0000,0.0000,4.2577,-4.4877,90.6754,69.0679,-0.9375,0.0625,209.3396,0.0297,0.0000,-1.0000,99332.6086,0,0
PHASE 2, 220389303.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.5001,0.0000,0.0000,4.2577,-4.4871,90.6754,69.0697,-0.9375,0.0625,209.3813,0.0280,0.0000,-1.0000,99331.7649,0,0
PHASE 2, 220430483.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4996,0.0000,0.0000,4.2577,-4.4866,90.6754,69.0714,-0.9375,0.0625,209.4225,0.0261,0.0000,-1.0000,99331.8709,0,0
PHASE 2, 220474240.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4990,0.0000,0.0000,4.2577,-4.4860,90.6754,69.0734,-0.9375,0.0625,209.4662,0.0311,0.0000,-1.0000,99331.7000,0,0
PHASE 2, 220517350.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4984,0.0000,0.0000,4.2577,-4.4854,90.6754,69.0753,-0.9375,0.0625,209.5094,0.0298,0.0000,-1.0000,99332.4591,0,0
PHASE 2, 220558629.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4978,0.0000,0.0000,4.2577,-4.4848,90.6754,69.0772,-0.9375,0.0625,209.5506,0.0283,0.0000,-1.0000,99331.0712,0,0
PHASE 2, 220603999.00,-0.9375,0.0625,-0.2000,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4972,0.0000,0.0000,4.2577,-4.4842,90.6754,69.0791,-0.9375,0.0625,209.5960,0.0305,0.0000,-1.0000,99331.2337,0,0
PHASE 2, 220641589.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4967,0.0000,0.0000,4.2577,-4.4837,90.6754,69.0807,-0.9375,0.0625,209.6336,0.0245,0.0000,-1.0000,99332.2971,0,0
PHASE 2, 220681431.00,-0.9375,0.0625,-0.1400,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4962,0.0000,0.0000,4.2577,-4.4832,90.6754,69.0823,-0.9375,0.0625,209.6734,0.0254,0.0000,-1.0000,99332.9374,0,0
PHASE 2, 220719516.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4957,0.0000,0.0000,4.2577,-4.4827,90.6754,69.0840,-0.9375,0.0625,209.7115,0.0251,0.0000,-1.0000,99332.4687,0,0
PHASE 2, 220760722.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4952,0.0000,0.0000,4.2577,-4.4822,90.6754,69.0856,-0.9375,0.0625,209.7527,0.0261,0.0000,-1.0000,99332.7235,0,0
PHASE 2, 220805503.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4946,0.0000,0.0000,4.2577,-4.4816,90.6754,69.0876,-0.9375,0.0625,209.7975,0.0298,0.0000,-1.0000,99332.8337,0,0
PHASE 2, 220847835.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4940,0.0000,0.0000,4.2577,-4.4810,90.6754,69.0895,-0.9375,0.0625,209.8398,0.0298,0.0000,-1.0000,99332.3714,0,0
PHASE 2, 220889529.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4935,0.0000,0.0000,4.2577,-4.4804,90.6754,69.0913,-0.9375,0.0625,209.8815,0.0281,0.0000,-1.0000,99332.9043,0,0
PHASE 2, 220930796.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4929,0.0000,0.0000,4.2577,-4.4799,90.6754,69.0930,-0.9375,0.0625,209.9228,0.0261,0.0000,-1.0000,99333.6032,0,0
PHASE 2, 220975359.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4923,0.0000,0.0000,4.2577,-4.4793,90.6754,69.0950,-0.9375,0.0625,209.9674,0.0317,0.0000,-1.0000,99334.0814,0,0
PHASE 2, 221017641.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4917,0.0000,0.0000,4.2577,-4.4787,90.6754,69.0969,-0.9375,0.0625,210.0097,0.0298,0.0000,-1.0000,99334.5297,0,0
PHASE 2, 221059377.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4911,0.0000,0.0000,4.2577,-4.4781,90.6754,69.0987,-0.9375,0.0625,210.0514,0.0283,0.0000,-1.0000,99331.8695,0,0
PHASE 2, 221105052.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4905,0.0000,0.0000,4.2577,-4.4775,90.6754,69.1007,-0.9375,0.0625,210.0971,0.0305,0.0000,-1.0000,99332.4888,0,0
PHASE 2, 221147711.00,-0.9375,0.0625,-0.1900,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4899,0.0000,0.0000,4.2577,-4.4769,90.6754,69.1027,-0.9375,0.0625,210.1397,0.0301,0.0000,-1.0000,99331.2266,0,0
PHASE 2, 221185760.00,-0.9375,0.0625,-0.1500,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4894,0.0000,0.0000,4.2577,-4.4764,90.6754,69.1042,-0.9375,0.0625,210.1778,0.0247,0.0000,-1.0000,99330.6774,0,0
PHASE 2, 221227772.00,-0.9375,0.0625,-0.1700,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4888,0.0000,0.0000,4.2577,-4.4758,90.6754,69.1061,-0.9375,0.0625,210.2198,0.0295,0.0000,-1.0000,99330.5895,0,0
PHASE 2, 221268709.00,-0.9375,0.0625,-0.1800,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4883,0.0000,0.0000,4.2577,-4.4753,90.6754,69.1080,-0.9375,0.0625,210.2607,0.0285,0.0000,-1.0000,99330.6926,0,0
PHASE 2, 221309615.00,-0.9375,0.0625,-0.1600,-0.9375,0.0625,-0.1952,0.0130,-4.0625,-4.4877,0.0000,0.0000,4.2577,-4.4747,90.6754,69.1097,-0.9375,0.0625,210.3016,0.0260,0.0000,-1.0000,99330.8448,0,0
